generation,rank_1,rank_2,swapAccepted
9586000,3,4,0
9587000,2,7,0
9588000,2,6,0
9589000,1,8,0
9590000,3,7,0
9591000,1,8,0
9592000,1,7,0
9593000,3,6,0
9594000,5,8,0
9595000,2,7,0
9596000,2,6,0
9597000,1,8,0
9598000,2,5,0
9599000,2,8,0
9600000,7,8,1
9601000,5,6,1
9602000,2,6,0
9603000,1,7,0
9604000,3,5,0
9605000,5,6,1
9606000,5,6,1
9607000,2,4,0
9608000,2,8,0
9609000,1,8,0
9610000,2,3,0
9611000,3,7,0
9612000,1,2,0
9613000,2,5,0
9614000,1,7,0
9615000,2,8,0
9616000,2,8,0
9617000,1,5,0
9618000,1,5,0
9619000,3,7,0
9620000,4,8,0
9621000,2,3,1
9622000,1,4,0
9623000,2,7,0
9624000,2,5,0
9625000,3,4,0
9626000,2,8,0
9627000,4,5,1
9628000,7,8,1
9629000,1,4,0
9630000,1,7,0
9631000,2,7,0
9632000,3,7,0
9633000,1,8,0
9634000,2,6,0
9635000,5,7,0
9636000,5,8,0
9637000,2,3,1
9638000,1,2,1
9639000,4,7,0
9640000,6,8,1
9641000,2,6,0
9642000,4,5,1
9643000,2,7,0
9644000,1,6,0
9645000,2,6,0
9646000,2,4,0
9647000,2,4,1
9648000,5,6,0
9649000,3,5,0
9650000,1,2,0
9651000,3,7,0
9652000,2,6,0
9653000,2,5,0
9654000,4,6,0
9655000,2,5,0
9656000,2,6,0
9657000,2,3,1
9658000,2,7,0
9659000,4,8,0
9660000,2,7,0
9661000,3,5,0
9662000,1,2,1
9663000,2,4,1
9664000,1,5,0
9665000,7,8,1
9666000,4,5,1
9667000,2,4,0
9668000,5,6,0
9669000,3,5,0
9670000,1,7,0
9671000,2,7,0
9672000,2,7,0
9673000,3,5,1
9674000,4,5,1
9675000,4,8,0
9676000,6,8,0
9677000,1,4,1
9678000,4,6,0
9679000,6,8,1
9680000,6,7,0
9681000,4,7,0
9682000,1,8,0
9683000,3,5,0
9684000,4,5,0
9685000,1,3,0
9686000,3,4,0
9687000,6,8,1
9688000,4,7,0
9689000,4,7,0
9690000,4,6,0
9691000,7,8,1
9692000,5,8,0
9693000,2,4,0
9694000,4,5,0
9695000,4,5,0
9696000,4,5,1
9697000,1,2,1
9698000,6,7,1
9699000,1,5,0
9700000,3,5,0
9701000,5,8,0
9702000,4,7,0
9703000,1,2,1
9704000,1,6,0
9705000,7,8,1
9706000,4,8,0
9707000,2,3,1
9708000,1,2,0
9709000,5,6,1
9710000,4,6,1
9711000,3,4,1
9712000,4,8,0
9713000,5,6,1
9714000,5,7,0
9715000,4,8,0
9716000,2,3,0
9717000,1,2,0
9718000,2,4,0
9719000,5,8,0
9720000,1,4,0
9721000,2,3,0
9722000,3,8,0
9723000,3,6,0
9724000,6,7,1
9725000,2,4,0
9726000,5,8,0
9727000,1,5,0
9728000,2,6,0
9729000,1,6,0
9730000,5,6,0
9731000,2,6,0
9732000,5,8,0
9733000,4,5,1
9734000,5,7,1
9735000,1,5,0
9736000,1,3,0
9737000,2,8,0
9738000,3,4,1
9739000,2,5,0
9740000,5,8,0
9741000,3,5,1
9742000,1,8,0
9743000,5,8,0
9744000,3,4,0
9745000,5,6,0
9746000,2,4,0
9747000,5,8,0
9748000,2,6,0
9749000,3,5,0
9750000,5,6,0
9751000,4,5,1
9752000,1,4,0
9753000,6,8,1
9754000,1,4,0
9755000,3,5,0
9756000,1,6,0
9757000,4,6,0
9758000,5,8,1
9759000,6,7,1
9760000,2,5,0
9761000,2,3,1
9762000,3,7,0
9763000,5,6,1
9764000,3,8,0
9765000,3,8,0
9766000,3,8,0
9767000,4,7,0
9768000,3,5,0
9769000,4,8,0
9770000,6,7,0
9771000,6,7,0
9772000,3,7,0
9773000,4,6,1
9774000,1,8,0
9775000,3,7,0
9776000,1,5,0
9777000,3,7,0
9778000,6,7,1
9779000,1,8,0
9780000,1,4,0
9781000,5,6,0
9782000,6,8,0
9783000,2,8,0
9784000,6,7,0
9785000,4,7,0
9786000,5,8,0
9787000,1,8,0
9788000,1,7,0
9789000,1,4,0
9790000,4,7,1
9791000,2,5,1
9792000,2,4,1
9793000,1,2,0
9794000,5,6,1
9795000,4,7,0
9796000,6,7,1
9797000,3,8,0
9798000,4,8,0
9799000,3,6,0
9800000,6,7,0
9801000,3,7,0
9802000,1,3,0
9803000,7,8,1
9804000,3,5,0
9805000,2,5,0
9806000,2,6,0
9807000,2,6,0
9808000,2,6,1
9809000,4,7,0
9810000,2,8,0
9811000,7,8,0
9812000,2,7,0
9813000,4,5,0
9814000,2,3,1
9815000,3,4,1
9816000,4,5,0
9817000,3,6,0
9818000,1,3,0
9819000,6,8,0
9820000,6,8,0
9821000,4,6,1
9822000,1,2,1
9823000,4,6,0
9824000,4,8,0
9825000,4,6,0
9826000,6,8,0
9827000,3,8,0
9828000,3,6,0
9829000,2,4,0
9830000,6,8,0
9831000,2,8,0
9832000,5,7,0
9833000,1,7,0
9834000,6,7,1
9835000,4,6,0
9836000,1,3,0
9837000,1,4,0
9838000,2,4,1
9839000,5,6,1
9840000,2,8,0
9841000,1,8,0
9842000,2,4,0
9843000,4,6,0
9844000,1,8,0
9845000,1,7,0
9846000,1,8,0
9847000,2,8,0
9848000,3,7,0
9849000,1,2,1
9850000,1,3,0
9851000,2,5,1
9852000,4,5,1
9853000,2,6,0
9854000,5,6,1
9855000,6,7,1
9856000,2,6,0
9857000,2,8,0
9858000,6,7,0
9859000,3,7,0
9860000,2,8,0
9861000,7,8,0
9862000,1,3,1
9863000,5,6,0
9864000,6,8,0
9865000,1,2,0
9866000,1,6,0
9867000,3,7,0
9868000,7,8,1
9869000,3,8,0
9870000,1,7,0
9871000,2,8,0
9872000,1,6,0
9873000,3,6,0
9874000,5,6,0
9875000,1,4,0
9876000,5,6,0
9877000,7,8,1
9878000,5,6,0
9879000,4,6,0
9880000,7,8,0
9881000,1,8,0
9882000,1,8,0
9883000,2,5,0
9884000,5,6,0
9885000,7,8,0
9886000,1,4,1
9887000,2,5,0
9888000,3,6,0
9889000,2,4,1
9890000,4,5,0
9891000,2,3,1
9892000,4,7,0
9893000,6,7,0
9894000,2,8,0
9895000,3,4,1
9896000,5,6,1
9897000,5,6,0
9898000,6,8,1
9899000,2,5,0
9900000,3,4,0
9901000,2,3,1
9902000,1,7,0
9903000,7,8,1
9904000,1,5,0
9905000,2,5,0
9906000,6,8,0
9907000,1,4,0
9908000,6,7,1
9909000,6,8,0
9910000,5,6,0
9911000,1,2,0
9912000,5,6,1
9913000,4,6,0
9914000,2,3,0
9915000,2,5,0
9916000,1,3,0
9917000,4,7,0
9918000,2,4,0
9919000,1,6,0
9920000,6,7,1
9921000,1,6,0
9922000,7,8,0
9923000,3,5,0
9924000,3,5,1
9925000,1,2,0
9926000,6,8,1
9927000,5,7,1
9928000,4,5,1
9929000,4,8,0
9930000,2,4,0
9931000,2,7,0
9932000,4,6,0
9933000,3,4,0
9934000,1,6,0
9935000,5,6,1
9936000,3,5,0
9937000,5,7,0
9938000,7,8,0
9939000,7,8,0
9940000,3,6,0
9941000,4,8,0
9942000,4,6,0
9943000,1,6,0
9944000,2,6,0
9945000,3,8,0
9946000,1,3,0
9947000,3,8,0
9948000,3,6,0
9949000,4,7,0
9950000,2,8,0
9951000,2,3,0
9952000,5,6,0
9953000,7,8,0
9954000,3,7,0
9955000,6,7,0
9956000,3,8,0
9957000,1,2,0
9958000,6,7,0
9959000,2,8,0
9960000,3,7,0
9961000,2,5,0
9962000,1,8,0
9963000,3,5,0
9964000,1,8,0
9965000,2,8,0
9966000,1,7,0
9967000,2,8,0
9968000,5,6,0
9969000,6,7,1
9970000,1,4,0
9971000,5,7,1
9972000,1,3,0
9973000,2,5,0
9974000,1,8,0
9975000,7,8,0
9976000,2,3,1
9977000,2,6,0
9978000,4,8,0
9979000,1,8,0
9980000,2,3,0
9981000,5,8,0
9982000,2,4,0
9983000,1,7,0
9984000,4,7,0
9985000,3,7,0
9986000,1,5,0
9987000,5,7,0
9988000,2,5,0
9989000,1,2,1
9990000,4,5,1
9991000,1,6,0
9992000,4,5,1
9993000,4,7,1
9994000,2,3,0
9995000,3,5,1
9996000,4,7,1
9997000,1,7,0
9998000,4,7,0
9999000,2,4,0
10000000,1,5,0
10001000,6,7,1
10002000,3,7,0
10003000,4,8,0
10004000,1,8,0
10005000,1,5,0
10006000,4,8,0
10007000,2,4,0
10008000,6,7,1
10009000,2,8,0
10010000,5,7,0
10011000,7,8,0
10012000,6,8,0
10013000,2,4,0
10014000,1,3,0
10015000,5,7,0
10016000,2,7,0
10017000,2,3,0
10018000,1,7,0
10019000,2,3,1
10020000,2,6,0
10021000,4,5,1
10022000,5,6,1
10023000,1,4,0
10024000,4,8,0
10025000,3,7,0
10026000,1,6,0
10027000,1,7,0
10028000,7,8,1
10029000,3,5,0
10030000,2,4,1
10031000,1,3,0
10032000,4,8,0
10033000,1,3,0
10034000,2,6,0
10035000,2,6,0
10036000,6,8,0
10037000,1,8,0
10038000,1,5,0
10039000,5,6,0
10040000,6,7,1
10041000,3,7,0
10042000,5,8,0
10043000,2,7,0
10044000,4,6,0
10045000,1,7,0
10046000,1,4,0
10047000,5,8,1
10048000,3,5,0
10049000,5,7,0
10050000,3,5,0
10051000,1,3,0
10052000,1,6,0
10053000,4,6,0
10054000,4,5,1
10055000,4,5,1
10056000,7,8,0
10057000,2,4,0
10058000,3,5,0
10059000,1,5,0
10060000,2,3,0
10061000,1,8,0
10062000,4,6,1
10063000,6,8,1
10064000,1,4,0
10065000,4,8,0
10066000,1,5,0
10067000,2,5,0
10068000,2,5,1
10069000,3,8,0
10070000,2,6,0
10071000,5,7,0
10072000,3,6,0
10073000,1,3,0
10074000,4,5,0
10075000,1,4,1
10076000,1,3,0
10077000,6,8,1
10078000,4,8,0
10079000,1,3,0
10080000,1,7,0
10081000,2,7,0
10082000,6,7,1
10083000,1,6,0
10084000,4,5,1
10085000,7,8,0
10086000,3,7,0
10087000,3,5,1
10088000,1,3,0
10089000,2,8,0
10090000,1,6,0
10091000,2,8,0
10092000,4,6,0
10093000,2,8,0
10094000,1,7,0
10095000,2,7,0
10096000,4,7,0
10097000,4,7,1
10098000,1,7,0
10099000,6,8,0
10100000,1,4,0
10101000,1,4,0
10102000,5,7,0
10103000,1,5,0
10104000,4,6,0
10105000,1,7,0
10106000,4,7,0
10107000,6,8,0
10108000,7,8,0
10109000,1,7,0
10110000,4,8,0
10111000,1,3,0
10112000,3,8,0
10113000,3,7,0
10114000,2,8,0
10115000,5,7,1
10116000,5,6,1
10117000,3,7,0
10118000,1,8,0
10119000,5,8,0
10120000,3,8,0
10121000,3,8,0
10122000,2,6,0
10123000,1,3,0
10124000,4,7,0
10125000,6,8,0
10126000,1,7,0
10127000,5,6,1
10128000,4,7,0
10129000,3,4,0
10130000,5,8,0
10131000,1,4,0
10132000,2,8,0
10133000,1,3,0
10134000,1,8,0
10135000,5,6,0
10136000,1,6,0
10137000,2,4,0
10138000,1,2,1
10139000,1,5,0
10140000,3,7,0
10141000,1,7,0
10142000,5,8,0
10143000,4,5,1
10144000,2,7,0
10145000,5,7,0
10146000,1,5,0
10147000,2,5,0
10148000,3,6,0
10149000,3,4,0
10150000,3,8,0
10151000,3,8,0
10152000,4,7,0
10153000,3,7,0
10154000,5,8,0
10155000,2,3,0
10156000,1,3,0
10157000,2,6,0
10158000,6,7,0
10159000,3,4,0
10160000,2,3,1
10161000,1,8,0
10162000,4,5,0
10163000,2,7,0
10164000,1,5,0
10165000,1,2,1
10166000,4,8,0
10167000,5,7,0
10168000,2,6,0
10169000,1,6,0
10170000,2,7,0
10171000,1,8,0
10172000,4,7,0
10173000,4,8,0
10174000,5,7,1
10175000,2,3,0
10176000,2,7,0
10177000,4,7,0
10178000,1,3,0
10179000,2,7,0
10180000,2,5,0
10181000,1,5,0
10182000,3,6,0
10183000,4,7,0
10184000,3,6,0
10185000,5,7,0
10186000,4,8,0
10187000,2,6,0
10188000,5,7,0
10189000,1,4,0
10190000,4,7,1
10191000,7,8,0
10192000,1,3,0
10193000,3,8,0
10194000,2,6,0
10195000,1,4,0
10196000,6,7,0
10197000,2,5,0
10198000,1,6,0
10199000,2,5,1
10200000,2,7,0
10201000,1,4,0
10202000,2,3,1
10203000,1,8,0
10204000,4,5,1
10205000,1,4,0
10206000,3,6,1
10207000,3,5,0
10208000,5,7,0
10209000,1,4,0
10210000,4,5,0
10211000,3,7,0
10212000,2,5,0
10213000,4,8,0
10214000,1,4,0
10215000,3,6,0
10216000,3,4,1
10217000,3,5,0
10218000,6,8,0
10219000,5,8,0
10220000,2,6,0
10221000,5,8,0
10222000,6,7,0
10223000,4,8,0
10224000,4,5,1
10225000,4,7,0
10226000,2,3,1
10227000,4,6,1
10228000,1,2,1
10229000,6,7,0
10230000,5,7,0
10231000,2,5,0
10232000,5,7,0
10233000,2,4,0
10234000,5,7,0
10235000,5,6,1
10236000,6,7,1
10237000,5,6,1
10238000,4,5,1
10239000,1,7,0
10240000,5,6,0
10241000,2,8,0
10242000,1,7,0
10243000,2,3,0
10244000,2,4,0
10245000,1,6,0
10246000,4,6,0
10247000,1,6,0
10248000,3,4,0
10249000,1,4,0
10250000,1,2,0
10251000,5,7,1
10252000,4,6,1
10253000,2,3,1
10254000,2,6,0
10255000,7,8,1
10256000,4,5,1
10257000,4,7,0
10258000,1,4,0
10259000,6,7,0
10260000,5,7,0
10261000,1,7,0
10262000,5,7,0
10263000,2,6,0
10264000,5,7,1
10265000,4,7,0
10266000,4,7,1
10267000,4,5,0
10268000,4,6,0
10269000,4,7,0
10270000,7,8,1
10271000,1,7,0
10272000,1,2,1
10273000,3,7,0
10274000,7,8,1
10275000,5,7,0
10276000,1,7,0
10277000,3,4,0
10278000,4,7,0
10279000,5,6,1
10280000,1,6,0
10281000,3,7,0
10282000,2,4,0
10283000,2,7,0
10284000,2,3,0
10285000,5,6,1
10286000,1,8,0
10287000,4,5,1
10288000,4,7,0
10289000,5,6,1
10290000,1,4,0
10291000,5,8,0
10292000,1,6,0
10293000,6,7,0
10294000,2,7,0
10295000,1,6,0
10296000,4,5,1
10297000,5,8,0
10298000,3,6,0
10299000,7,8,0
10300000,3,8,0
10301000,5,6,0
10302000,5,8,0
10303000,3,8,0
10304000,3,8,0
10305000,2,6,0
10306000,6,7,0
10307000,3,7,0
10308000,3,8,0
10309000,7,8,0
10310000,3,5,0
10311000,4,7,0
10312000,5,7,1
10313000,1,4,0
10314000,3,4,1
10315000,2,8,0
10316000,3,4,1
10317000,2,7,0
10318000,3,5,0
10319000,4,7,0
10320000,4,8,0
10321000,2,3,1
10322000,2,4,0
10323000,4,8,0
10324000,2,7,0
10325000,5,7,0
10326000,2,4,0
10327000,2,8,0
10328000,1,2,1
10329000,1,5,0
10330000,1,4,0
10331000,5,6,0
10332000,3,8,0
10333000,1,6,0
10334000,1,7,0
10335000,3,8,0
10336000,2,6,0
10337000,7,8,1
10338000,1,5,0
10339000,2,7,0
10340000,2,6,0
10341000,3,5,0
10342000,2,5,0
10343000,2,4,0
10344000,4,8,0
10345000,5,8,0
10346000,3,4,0
10347000,2,3,0
10348000,1,5,0
10349000,2,8,0
10350000,3,8,0
10351000,3,5,0
10352000,4,5,0
10353000,2,6,0
10354000,5,6,1
10355000,3,4,0
10356000,2,6,0
10357000,3,8,0
10358000,2,5,0
10359000,3,7,0
10360000,5,8,1
10361000,3,5,0
10362000,1,7,0
10363000,1,5,0
10364000,2,5,0
10365000,4,7,0
10366000,2,3,0
10367000,5,6,1
10368000,5,7,1
10369000,1,7,0
10370000,2,4,0
10371000,2,3,0
10372000,4,8,0
10373000,1,8,0
10374000,2,4,1
10375000,5,8,0
10376000,2,7,0
10377000,7,8,1
10378000,2,6,0
10379000,3,6,0
10380000,1,5,0
10381000,3,4,0
10382000,2,3,1
10383000,3,8,0
10384000,1,6,0
10385000,1,7,0
10386000,7,8,0
10387000,1,4,0
10388000,4,6,0
10389000,4,5,1
10390000,2,4,0
10391000,4,6,1
10392000,1,7,0
10393000,5,8,0
10394000,2,6,0
10395000,1,4,0
10396000,2,3,0
10397000,3,7,0
10398000,6,8,0
10399000,6,7,1
10400000,5,8,0
10401000,2,3,1
10402000,1,5,0
10403000,4,8,0
10404000,2,7,0
10405000,2,5,0
10406000,4,7,0
10407000,3,6,0
10408000,1,7,0
10409000,2,3,1
10410000,6,7,0
10411000,1,5,0
10412000,2,4,0
10413000,2,5,0
10414000,2,7,0
10415000,6,7,0
10416000,3,7,0
10417000,2,5,0
10418000,6,8,1
10419000,1,5,0
10420000,2,6,0
10421000,7,8,0
10422000,2,4,0
10423000,5,7,0
10424000,5,8,1
10425000,1,3,0
10426000,3,6,0
10427000,1,3,0
10428000,1,8,0
10429000,1,4,0
10430000,2,8,0
10431000,6,7,0
10432000,6,8,0
10433000,2,5,0
10434000,1,5,0
10435000,6,7,1
10436000,3,7,0
10437000,2,3,1
10438000,2,6,0
10439000,6,7,1
10440000,4,6,0
10441000,5,7,1
10442000,6,8,1
10443000,3,5,0
10444000,1,2,1
10445000,4,7,0
10446000,4,8,0
10447000,3,5,0
10448000,3,6,1
10449000,2,7,0
10450000,1,6,0
10451000,3,5,1
10452000,2,8,0
10453000,1,5,0
10454000,6,7,1
10455000,3,8,0
10456000,5,7,1
10457000,4,5,0
10458000,2,4,0
10459000,1,8,0
10460000,5,6,1
10461000,2,7,0
10462000,3,5,0
10463000,1,2,0
10464000,3,6,0
10465000,2,5,0
10466000,3,4,0
10467000,1,5,0
10468000,4,6,1
10469000,1,3,1
10470000,1,2,1
10471000,6,7,0
10472000,4,7,0
10473000,2,8,0
10474000,3,6,0
10475000,6,8,0
10476000,5,7,0
10477000,4,5,1
10478000,2,6,0
10479000,4,8,0
10480000,1,2,1
10481000,3,8,0
10482000,2,4,0
10483000,2,6,0
10484000,3,5,1
10485000,6,7,0
10486000,1,4,0
10487000,1,3,0
10488000,4,8,0
10489000,3,7,0
10490000,3,4,1
10491000,7,8,1
10492000,2,6,0
10493000,1,8,0
10494000,5,8,0
10495000,1,4,0
10496000,3,4,0
10497000,3,8,0
10498000,2,4,0
10499000,3,4,1
10500000,2,4,0
10501000,2,4,0
10502000,1,5,0
10503000,2,8,0
10504000,1,6,0
10505000,2,5,0
10506000,2,7,0
10507000,2,6,0
10508000,4,7,0
10509000,2,8,0
10510000,3,7,0
10511000,4,8,0
10512000,2,8,0
10513000,6,8,0
10514000,6,7,1
10515000,1,4,0
10516000,6,8,1
10517000,6,7,1
10518000,1,4,0
10519000,3,7,0
10520000,6,8,1
10521000,3,8,0
10522000,4,6,0
10523000,3,8,0
10524000,1,3,0
10525000,3,6,0
10526000,1,7,0
10527000,1,3,0
10528000,2,4,0
10529000,1,4,0
10530000,1,4,0
10531000,3,6,0
10532000,7,8,1
10533000,5,6,1
10534000,4,5,0
10535000,2,4,0
10536000,5,7,0
10537000,4,8,0
10538000,2,6,0
10539000,4,5,1
10540000,1,7,0
10541000,1,6,0
10542000,1,3,0
10543000,7,8,0
10544000,1,4,0
10545000,7,8,1
10546000,6,7,0
10547000,7,8,1
10548000,2,8,0
10549000,4,5,0
10550000,2,3,0
10551000,4,8,0
10552000,2,8,0
10553000,1,2,0
10554000,3,4,0
10555000,1,8,0
10556000,2,6,0
10557000,3,5,0
10558000,5,8,0
10559000,1,6,0
10560000,4,6,0
10561000,2,7,0
10562000,4,5,1
10563000,3,7,0
10564000,4,7,0
10565000,2,4,0
10566000,4,6,0
10567000,6,7,1
10568000,4,8,0
10569000,1,4,0
10570000,2,8,0
10571000,2,7,0
10572000,1,2,0
10573000,1,3,0
10574000,2,6,0
10575000,3,5,1
10576000,5,6,1
10577000,1,6,0
10578000,6,8,0
10579000,4,5,1
10580000,1,6,0
10581000,4,7,0
10582000,1,6,0
10583000,1,3,0
10584000,4,7,0
10585000,2,6,0
10586000,4,5,1
10587000,1,4,0
10588000,5,8,0
10589000,4,6,0
10590000,4,7,0
10591000,4,5,1
10592000,4,8,0
10593000,5,6,0
10594000,1,5,0
10595000,5,7,0
10596000,2,3,0
10597000,3,8,0
10598000,3,6,0
10599000,6,7,0
10600000,1,7,0
10601000,2,4,0
10602000,4,7,0
10603000,1,6,0
10604000,4,6,0
10605000,3,4,1
10606000,3,4,1
10607000,4,5,1
10608000,1,8,0
10609000,3,6,0
10610000,1,5,0
10611000,6,7,1
10612000,6,7,1
10613000,6,7,1
10614000,6,8,0
10615000,1,2,0
10616000,2,4,0
10617000,2,8,0
10618000,4,5,0
10619000,1,7,0
10620000,2,7,0
10621000,1,8,0
10622000,1,3,0
10623000,6,8,1
10624000,2,8,0
10625000,5,7,1
10626000,2,5,0
10627000,2,4,0
10628000,4,5,0
10629000,3,6,0
10630000,2,4,1
10631000,1,5,0
10632000,2,5,0
10633000,2,4,0
10634000,2,5,0
10635000,7,8,0
10636000,2,4,0
10637000,3,7,0
10638000,1,5,0
10639000,2,5,0
10640000,7,8,0
10641000,5,7,0
10642000,2,8,0
10643000,2,8,0
10644000,4,5,0
10645000,3,4,1
10646000,1,5,0
10647000,4,6,0
10648000,3,4,1
10649000,2,5,0
10650000,3,8,0
10651000,7,8,0
10652000,1,4,0
10653000,1,4,0
10654000,4,6,1
10655000,4,6,0
10656000,3,4,0
10657000,1,3,0
10658000,2,3,0
10659000,2,7,0
10660000,5,7,0
10661000,7,8,0
10662000,4,7,0
10663000,5,6,1
10664000,2,8,0
10665000,6,8,0
10666000,1,6,0
10667000,1,3,0
10668000,3,5,0
10669000,4,5,1
10670000,6,7,0
10671000,1,5,0
10672000,4,8,0
10673000,2,4,0
10674000,1,2,1
10675000,5,8,0
10676000,1,3,0
10677000,3,6,0
10678000,2,7,0
10679000,5,7,1
10680000,4,8,0
10681000,6,7,1
10682000,7,8,1
10683000,5,6,1
10684000,1,7,0
10685000,1,8,0
10686000,2,3,1
10687000,4,6,0
10688000,5,6,0
10689000,2,7,0
10690000,6,7,0
10691000,1,4,0
10692000,7,8,0
10693000,4,5,1
10694000,3,5,0
10695000,7,8,0
10696000,3,4,0
10697000,2,3,0
10698000,2,7,0
10699000,2,7,0
10700000,3,4,1
10701000,1,4,0
10702000,3,5,0
10703000,1,8,0
10704000,1,2,0
10705000,1,4,0
10706000,4,8,0
10707000,4,5,1
10708000,2,4,0
10709000,1,8,0
10710000,2,4,0
10711000,6,8,1
10712000,2,4,0
10713000,1,3,0
10714000,1,2,1
10715000,5,8,1
10716000,2,3,1
10717000,1,3,0
10718000,2,8,0
10719000,4,6,0
10720000,3,4,1
10721000,2,6,0
10722000,4,8,0
10723000,2,8,0
10724000,2,6,0
10725000,1,8,0
10726000,2,5,0
10727000,6,8,0
10728000,5,6,1
10729000,7,8,1
10730000,2,5,0
10731000,6,7,1
10732000,3,7,0
10733000,4,7,0
10734000,6,8,1
10735000,3,8,0
10736000,3,6,0
10737000,5,8,0
10738000,2,7,0
10739000,3,6,0
10740000,4,6,0
10741000,2,6,0
10742000,2,7,0
10743000,5,7,0
10744000,1,2,0
10745000,4,8,0
10746000,6,7,0
10747000,3,8,0
10748000,2,8,0
10749000,1,6,0
10750000,3,8,0
10751000,3,4,1
10752000,1,3,0
10753000,2,3,0
10754000,1,3,1
10755000,1,2,1
10756000,2,8,0
10757000,1,4,0
10758000,5,8,0
10759000,2,8,0
10760000,1,2,1
10761000,1,6,0
10762000,4,8,1
10763000,4,6,1
10764000,1,8,0
10765000,6,7,1
10766000,1,7,0
10767000,2,4,0
10768000,3,6,0
10769000,6,7,0
10770000,1,5,0
10771000,5,6,1
10772000,3,5,0
10773000,4,5,1
10774000,1,2,1
10775000,2,4,0
10776000,3,6,0
10777000,5,7,0
10778000,5,6,1
10779000,4,8,0
10780000,1,8,0
10781000,4,6,1
10782000,2,8,0
10783000,6,8,0
10784000,2,8,0
10785000,5,6,1
10786000,1,2,0
10787000,6,8,0
10788000,1,5,0
10789000,3,6,0
10790000,3,8,0
10791000,4,8,0
10792000,2,5,0
10793000,7,8,1
10794000,4,5,0
10795000,3,6,0
10796000,4,7,0
10797000,2,5,0
10798000,1,2,0
10799000,1,4,0
10800000,5,7,1
10801000,5,7,1
10802000,1,7,0
10803000,6,7,1
10804000,1,8,0
10805000,5,8,0
10806000,1,7,0
10807000,1,8,0
10808000,1,8,0
10809000,6,8,0
10810000,2,5,0
10811000,2,3,1
10812000,3,6,0
10813000,1,6,0
10814000,5,6,0
10815000,6,8,1
10816000,2,3,0
10817000,3,4,0
10818000,3,8,0
10819000,2,5,0
10820000,1,8,0
10821000,3,4,0
10822000,2,6,0
10823000,2,3,0
10824000,1,2,0
10825000,1,2,0
10826000,5,7,0
10827000,1,6,0
10828000,6,8,0
10829000,3,8,0
10830000,2,7,0
10831000,1,2,0
10832000,1,4,0
10833000,3,6,0
10834000,5,6,1
10835000,3,8,0
10836000,6,8,0
10837000,1,2,0
10838000,2,8,0
10839000,1,6,0
10840000,3,6,0
10841000,1,3,0
10842000,4,5,0
10843000,5,6,1
10844000,3,8,0
10845000,6,7,0
10846000,1,6,0
10847000,1,8,0
10848000,3,5,0
10849000,3,5,0
10850000,1,8,0
10851000,1,7,0
10852000,2,8,0
10853000,1,8,0
10854000,2,5,0
10855000,2,5,0
10856000,4,7,0
10857000,1,4,0
10858000,1,5,1
10859000,7,8,0
10860000,2,7,0
10861000,1,5,0
10862000,5,6,1
10863000,2,4,1
10864000,3,4,1
10865000,3,5,0
10866000,5,6,0
10867000,4,6,0
10868000,1,7,0
10869000,1,4,1
10870000,1,8,0
10871000,6,7,1
10872000,2,7,0
10873000,5,8,0
10874000,1,3,0
10875000,2,3,0
10876000,3,4,0
10877000,4,7,0
10878000,1,2,0
10879000,1,8,0
10880000,2,5,0
10881000,2,4,0
10882000,1,6,0
10883000,4,7,0
10884000,1,8,0
10885000,3,4,1
10886000,4,6,0
10887000,2,6,0
10888000,3,7,0
10889000,2,4,0
10890000,1,7,0
10891000,1,6,0
10892000,1,2,0
10893000,4,6,1
10894000,1,6,0
10895000,1,4,0
10896000,1,2,0
10897000,5,7,0
10898000,3,5,0
10899000,1,4,0
10900000,1,4,0
10901000,1,5,0
10902000,2,8,0
10903000,2,4,0
10904000,2,4,0
10905000,2,3,0
10906000,3,4,0
10907000,6,8,1
10908000,3,5,1
10909000,1,3,0
10910000,2,8,0
10911000,2,4,1
10912000,2,3,0
10913000,1,5,0
10914000,2,6,0
10915000,1,4,0
10916000,5,8,0
10917000,5,7,0
10918000,3,5,0
10919000,3,4,0
10920000,2,5,0
10921000,2,4,0
10922000,4,8,0
10923000,5,6,1
10924000,3,5,1
10925000,6,7,0
10926000,3,4,1
10927000,1,8,0
10928000,4,6,0
10929000,3,6,0
10930000,7,8,1
10931000,2,3,1
10932000,5,8,0
10933000,2,4,0
10934000,6,8,1
10935000,3,5,0
10936000,2,6,0
10937000,4,6,0
10938000,6,7,1
10939000,4,7,0
10940000,2,4,0
10941000,2,6,0
10942000,3,7,0
10943000,3,5,0
10944000,7,8,0
10945000,1,2,0
10946000,2,5,0
10947000,4,8,0
10948000,4,6,1
10949000,2,8,0
10950000,6,7,0
10951000,4,5,0
10952000,4,7,0
10953000,1,5,0
10954000,2,6,0
10955000,2,3,0
10956000,1,3,0
10957000,5,8,0
10958000,7,8,0
10959000,2,4,0
10960000,5,6,1
10961000,1,8,0
10962000,3,4,0
10963000,2,3,0
10964000,5,6,1
10965000,5,7,0
10966000,7,8,1
10967000,1,4,0
10968000,4,8,0
10969000,2,8,0
10970000,1,3,0
10971000,5,7,0
10972000,4,7,0
10973000,5,7,0
10974000,1,2,0
10975000,7,8,1
10976000,3,5,0
10977000,3,8,0
10978000,1,5,0
10979000,4,8,0
10980000,4,5,1
10981000,4,7,0
10982000,2,7,0
10983000,1,4,0
