"","fit","delta","w"
"1",56.7884093091937,0,0.44142007750474
"2",57.0045624835649,0.216153174371172,0.39620049814363
"3",58.7885318219819,2.00012251278818,0.16237942435163
"4",286.757520136627,229.969110827434,5.10145620185596e-51
