generation,N_shifts,logPrior,logLik,eventRate,acceptRate
16320000,28,91.9388,5.23996,34.7411,0.223667
16350000,16,61.3306,51.8554,11.7113,0.216467
16380000,10,27.9986,26.3118,11.423,0.215133
16410000,12,44.1313,18.7254,7.52223,0.218333
16440000,22,86.7806,73.8752,17.7366,0.197933
16470000,24,73.6794,61.5987,25.6894,0.2057
16500000,22,74.8023,12.3083,24.1966,0.2138
16530000,28,86.4859,65.8481,25.6562,0.211233
16560000,22,69.3901,70.0078,21.9587,0.212067
16590000,17,65.3149,55.5837,17.1604,0.211233
16620000,28,97.4302,13.0946,35.8066,0.204567
16650000,21,68.2877,29.9364,20.4817,0.2141
16680000,25,78.8224,80.351,26.439,0.207567
16710000,23,69.8152,69.5069,20.4768,0.1981
16740000,22,77.272,70.5135,18.2372,0.208267
16770000,22,70.1543,65.6825,31.0782,0.209867
16800000,19,69.3287,50.5337,22.4155,0.2055
16830000,16,49.0378,7.09227,20.597,0.206667
16860000,20,69.3701,45.6013,23.4644,0.214167
16890000,18,62.409,45.0415,13.8436,0.209033
16920000,29,105.633,51.0939,30.6402,0.213233
16950000,17,54.7276,46.655,30.9943,0.2112
16980000,18,58.4284,44.3968,19.0202,0.204833
17010000,17,64.7133,65.1313,14.3641,0.204233
17040000,12,37.4617,69.6711,11.9199,0.2036
17070000,18,56.9335,63.6171,19.1157,0.208433
17100000,20,73.2157,47.4937,21.2186,0.216467
17130000,24,77.0684,73.1263,19.0842,0.2098
17160000,32,104.037,55.594,27.0329,0.209367
17190000,26,82.6245,75.4069,24.2604,0.197467
17220000,24,80.5585,46.5754,25.5236,0.2033
17250000,26,83.1454,44.9823,25.343,0.2068
17280000,33,114.956,64.3012,30.9689,0.215933
17310000,22,79.8976,75.5017,17.9234,0.210067
17340000,26,88.376,72.3451,28.5967,0.2126
17370000,31,98.5147,45.343,39.4401,0.2131
17400000,27,95.4001,100.16,21.4413,0.2047
17430000,23,80.4512,66.7784,31.9611,0.2062
17460000,34,109.07,75.8662,37.0101,0.199867
17490000,47,167.494,75.2363,50.4618,0.2058
17520000,28,100.918,38.4464,19.7261,0.216533
17550000,25,91.3741,42.9615,28.2609,0.2068
17580000,15,53.8353,33.7606,12.9202,0.2243
17610000,20,78.6987,15.2745,24.6164,0.2166
17640000,19,69.9693,51.8731,15.0408,0.211233
17670000,29,112.103,45.2456,24.6749,0.209667
17700000,35,127.275,54.4238,26.5427,0.2147
17730000,18,58.6998,40.361,20.0182,0.2258
17760000,33,117.852,45.9578,27.5624,0.213433
17790000,22,75.836,99.2703,22.4292,0.2112
17820000,21,71.457,63.9051,16.71,0.210733
17850000,22,80.5782,42.4854,20.3302,0.215133
17880000,32,120.848,60.0976,31.8087,0.212067
17910000,41,149.404,65.2846,41.1256,0.212867
17940000,36,123.283,76.1922,35.6989,0.211733
17970000,43,155.987,89.3239,44.166,0.202667
18000000,21,73.7573,67.9248,16.469,0.209167
18030000,24,81.8992,49.0446,32.3694,0.205867
18060000,17,53.9578,28.2885,19.7021,0.208867
18090000,20,73.2764,44.6769,21.1403,0.212533
18120000,12,44.8228,8.11554,10.4929,0.221967
18150000,17,64.5074,4.38425,18.3558,0.223033
18180000,12,38.4159,31.8935,8.50188,0.2149
18210000,14,38.5224,67.5698,9.04732,0.204933
18240000,17,65.7174,59.0177,20.2356,0.195067
18270000,21,72.1288,22.8872,17.4746,0.2081
18300000,21,72.0255,65.4539,21.7575,0.213367
18330000,25,87.2711,58.9361,19.6043,0.2121
18360000,15,57.8412,30.2153,17.2228,0.215033
18390000,42,149.445,59.0715,44.4266,0.1996
18420000,11,32.6448,29.3847,8.67673,0.207333
18450000,20,62.421,26.1374,19.2265,0.212367
18480000,22,82.6019,46.8205,20.8346,0.206167
18510000,24,82.0832,59.405,17.0233,0.1961
18540000,12,38.9269,52.9706,11.9872,0.202333
18570000,13,44.2243,57.9501,16.3321,0.206667
18600000,18,63.1625,32.4073,15.9703,0.238978
18630000,36,127.22,44.4006,34.3587,0.225867
18660000,30,101.298,96.1117,24.7203,0.201
18690000,40,130.918,80.5951,39.4973,0.212067
18720000,38,130.032,77.0011,28.4197,0.2132
18750000,34,105.06,54.2638,46.6414,0.208967
18780000,31,107.96,83.6697,30.739,0.218167
18810000,28,90.9354,80.2522,32.3725,0.2103
18840000,36,128.707,97.3376,26.0442,0.204067
18870000,52,180.056,94.3034,57.2491,0.203567
18900000,48,149.942,89.8425,47.2639,0.205767
18930000,35,109.143,75.464,39.5585,0.201467
18960000,39,130.656,61.3824,33.893,0.2059
18990000,35,125.527,44.7328,41.7411,0.211833
19020000,30,114.147,75.1148,30.9712,0.2096
19050000,32,114.582,74.9436,28.1703,0.201367
19080000,28,85.7786,39.3281,35.7903,0.2045
19110000,37,130.579,65.6698,28.2593,0.215067
19140000,24,87.085,62.3652,34.833,0.204133
19170000,31,108.218,52.803,40.9992,0.222133
19200000,28,96.3923,57.3428,20.6188,0.212567
19230000,27,95.5481,47.2604,25.481,0.209833
19260000,19,54.9055,52.917,20.9338,0.205467
19290000,24,88.6629,39.964,21.611,0.208133
19320000,20,72.9301,57.3207,21.7419,0.204933
19350000,43,156.595,69.8802,38.57,0.209
19380000,27,100.093,48.2556,18.6119,0.1967
19410000,25,98.1538,52.8321,31.7954,0.200867
19440000,26,88.2099,85.8919,31.0584,0.201267
19470000,25,89.0332,66.8594,23.6012,0.2053
19500000,22,78.1,5.10667,24.4661,0.2038
19530000,19,70.7873,23.8691,16.8674,0.217733
19560000,30,104.003,24.4943,39.5378,0.205367
19590000,39,138.347,75.2273,38.0597,0.2088
19620000,28,107.03,101.431,26.0194,0.203333
19650000,50,186.329,63.2704,30.5079,0.209
19680000,23,87.3925,66.5147,17.6834,0.2041
19710000,32,110.529,95.5251,25.2603,0.202933
19740000,33,125.943,88.1943,33.248,0.204067
19770000,34,131.983,62.4725,29.9838,0.206633
19800000,74,282.247,74.1395,79.6793,0.200933
19830000,35,129.031,101.59,31.5311,0.2042
19860000,37,136.769,87.096,23.8423,0.202333
19890000,25,95.1992,74.9084,22.1023,0.2065
19920000,38,130.777,99.7601,45.3092,0.204933
19950000,42,150.058,59.7983,46.3005,0.205767
19980000,26,83.8098,120.28,23.4326,0.1935
20010000,26,83.4348,85.3966,26.1871,0.197333
20040000,41,136.977,67.3154,34.2349,0.215633
20070000,32,114.781,77.7026,29.863,0.2191
20100000,41,138.212,67.9441,46.7992,0.207567
20130000,30,100.835,75.1497,33.1626,0.207967
20160000,36,128.586,68.6795,50.9727,0.208567
20190000,24,84.4536,72.7647,18.0565,0.209533
20220000,21,66.4133,47.5733,24.5863,0.2053
20250000,20,77.9171,59.0403,20.5473,0.202067
20280000,25,82.3784,28.5742,23.26,0.216933
20310000,39,133.953,59.9245,41.7874,0.217167
20340000,25,80.5838,49.874,31.1152,0.210867
20370000,39,129.811,44.5695,45.8889,0.2142
20400000,30,88.048,51.9685,23.4038,0.2115
20430000,22,68.5728,67.304,30.3245,0.205533
20460000,22,79.0341,69.6937,13.4973,0.201
20490000,13,50.0508,41.45,9.54743,0.217967
20520000,19,56.4539,16.9584,17.1983,0.210733
20550000,11,39.3071,23.1571,8.67492,0.211633
20580000,26,98.0635,57.6048,23.3422,0.201967
20610000,30,104.834,47.0672,26.8779,0.214933
20640000,29,107.391,48.2599,34.7454,0.206
20670000,29,103.965,52.7599,38.8385,0.212033
20700000,23,87.8147,57.1332,25.5086,0.217533
20730000,33,118.529,79.3316,22.9843,0.210033
20760000,38,134.122,84.2737,30.7335,0.209267
20790000,33,109.919,87.495,41.7784,0.2081
20820000,21,67.9881,61.3217,12.6295,0.201033
20850000,19,72.1958,55.6173,22.2302,0.206933
20880000,17,59.2614,59.0974,19.1434,0.207233
20910000,34,116.003,8.08393,34.2609,0.217167
20940000,19,59.021,57.2041,17.2665,0.2092
20970000,16,55.8322,-10.5887,15.3071,0.218
21000000,16,55.6998,19.655,15.9411,0.226698
21030000,26,89.4942,51.0051,29.2284,0.228333
21060000,26,95.0039,28.8733,28.4469,0.208267
21090000,24,84.8363,64.0751,18.7876,0.219033
21120000,38,140.985,45.1054,28.4896,0.209767
21150000,39,133.185,113.038,37.4821,0.201333
21180000,40,150.199,35.5138,36.8081,0.212467
21210000,29,101.719,16.14,28.0317,0.220233
21240000,36,132.23,41.1281,37.9174,0.214833
21270000,13,45.6946,66.0701,16.4971,0.2123
21300000,15,53.3778,37.453,14.5618,0.212867
21330000,13,44.0994,44.282,17.0953,0.216867
21360000,13,48.8048,47.677,11.003,0.214567
21390000,21,67.2973,66.6866,25.79,0.2078
21420000,23,78.9053,64.0054,23.6458,0.206967
21450000,20,67.2444,65.6471,20.5122,0.2082
21480000,28,96.4831,76.397,36.4434,0.211733
21510000,39,141.599,66.051,33.7598,0.205733
21540000,32,114.735,53.2334,33.6214,0.210533
21570000,18,63.3031,15.161,17.2086,0.222
21600000,37,145.615,44.4824,34.9787,0.227467
21630000,51,163.033,51.8482,50.5898,0.214433
21660000,22,72.5571,41.0618,22.9834,0.217767
21690000,20,64.8993,50.657,18.5949,0.206267
21720000,11,39.274,24.7781,7.93688,0.209033
21750000,27,94.2463,38.6719,22.679,0.2152
21780000,27,93.7983,28.8648,29.3983,0.2145
21810000,21,79.4249,32.4723,18.3689,0.2133
21840000,21,72.4832,59.5642,25.4637,0.2164
21870000,26,93.2005,48.9558,25.4779,0.213733
21900000,22,71.1175,52.5632,15.2842,0.2121
21930000,22,79.8765,75.9559,24.0743,0.212267
21960000,32,115.727,56.1151,45.4292,0.216633
21990000,27,98.0723,85.9224,32.0035,0.210267
22020000,20,71.9497,37.4842,22.3243,0.216733
22050000,18,65.2044,49.444,19.4739,0.222567
22080000,11,40.8044,41.6183,10.6461,0.217533
22110000,16,64.8195,40.8516,14.7483,0.215067
22140000,28,92.7444,75.8088,25.785,0.209333
22170000,28,99.6668,86.4069,27.7536,0.1979
22200000,20,71.0994,58.2182,23.3798,0.198867
22230000,25,96.2646,45.8641,23.6837,0.209567
22260000,6,20.6381,30.5927,4.32364,0.200733
22290000,22,72.4654,24.9366,22.5809,0.220033
22320000,9,34.2533,27.9986,5.67521,0.2167
22350000,18,65.304,49.1219,18.197,0.219467
22380000,25,85.7955,54.5682,27.4839,0.217533
22410000,28,109.538,71.1985,23.8562,0.204033
22440000,29,111.916,60.9567,40.8183,0.201167
22470000,29,109.195,52.8359,33.3566,0.2078
22500000,23,89.9665,35.4975,22.2296,0.2104
22530000,23,87.3673,39.2143,26.1195,0.215233
22560000,24,89.5368,61.2021,28.2181,0.217967
22590000,27,100.869,11.4695,36.7024,0.217667
22620000,30,104.001,64.644,28.2695,0.219767
22650000,26,94.6805,48.9379,24.3511,0.1983
22680000,25,96.1627,47.8071,28.8402,0.206433
22710000,28,101.059,46.2215,17.3806,0.207333
22740000,20,70.9911,59.3156,24.8117,0.2128
22770000,16,57.5544,50.0277,28.0262,0.199667
22800000,23,78.2273,70.5622,31.231,0.2085
22830000,25,88.8303,52.0486,16.4486,0.209933
22860000,21,83.5531,49.1846,19.0757,0.215633
22890000,70,250.891,42.304,57.4194,0.213633
22920000,25,93.33,40.5168,26.0981,0.2153
22950000,21,69.2923,57.4051,22.8467,0.213867
22980000,32,107.551,37.4708,32.3114,0.2136
23010000,16,48.9422,48.2926,17.6001,0.206533
23040000,13,42.8068,45.8327,18.9693,0.215967
23070000,16,52.9568,60.1652,23.3027,0.218567
23100000,26,95.4151,27.5951,25.3714,0.2041
23130000,35,119.213,20.5264,27.1373,0.219833
23160000,18,62.386,46.9971,17.3723,0.216333
23190000,12,35.7138,49.9007,11.2108,0.2009
23220000,26,93.132,49.5464,21.488,0.208967
23250000,27,91.3262,37.9739,27.0046,0.208467
23280000,11,36.6191,44.0295,10.6253,0.220767
23310000,13,48.744,25.8088,14.3472,0.209
23340000,22,75.2773,-2.94412,23.5105,0.2194
23370000,17,58.5248,-26.9888,20.0223,0.251715
23400000,14,44.7645,10.3232,13.5247,0.2239
23430000,11,39.0774,28.3043,8.67091,0.220267
23460000,15,54.6053,31.2323,13.0162,0.2225
23490000,38,135.062,32.0867,40.1629,0.2227
23520000,21,65.9855,59.1528,22.9641,0.217833
23550000,23,77.0922,53.9065,26.4497,0.207767
23580000,9,29.5096,9.57087,13.7926,0.230479
23610000,19,64.658,33.7111,13.5079,0.2239
23640000,8,24.9794,32.3579,11.3202,0.208133
23670000,17,64.751,32.2779,15.4033,0.2086
23700000,26,102.456,-8.93591,20.8196,0.2181
23730000,16,63.1734,20.1348,15.1498,0.219733
23760000,19,60.6442,34.4913,16.3892,0.2118
23790000,5,15.8632,3.00934,10.3749,0.224267
23820000,13,46.3666,-1.67355,16.5942,0.2214
23850000,19,71.5807,10.1449,14.0945,0.2244
23880000,9,32.9799,18.2224,11.6142,0.220367
23910000,19,58.0723,9.6701,15.0973,0.213733
23940000,19,61.7518,59.3116,21.5506,0.2135
23970000,24,88.5324,56.9703,25.9427,0.198667
24000000,21,75.1712,27.2188,18.9252,0.205867
24030000,31,106.795,26.9244,29.2968,0.206567
24060000,19,63.6343,34.9137,17.2256,0.218433
24090000,32,124.041,50.9781,31.4648,0.213367
24120000,32,118.882,76.357,26.6757,0.207
24150000,19,60.268,78.845,25.114,0.204433
24180000,32,122.452,56.0817,32.3345,0.204467
24210000,24,87.9033,61.19,21.7626,0.2096
24240000,27,104.088,42.4486,35.3131,0.213
24270000,23,77.6854,51.0878,22.2864,0.216233
24300000,21,75.0733,51.8431,30.3302,0.206733
24330000,22,79.8701,63.7305,21.2973,0.202233
24360000,21,73.181,57.0028,23.4972,0.21
24390000,13,41.581,15.602,12.2835,0.213667
24420000,11,36.1103,-4.50306,10.8766,0.216367
24450000,23,84.8212,19.8207,14.9057,0.213633
24480000,27,98.9166,36.5595,22.1201,0.212933
24510000,27,91.7529,49.6676,25.1789,0.2076
24540000,17,58.8456,43.2042,14.5434,0.2007
24570000,9,32.442,27.5603,12.9419,0.201833
24600000,32,109.714,39.3717,28.6542,0.209033
24630000,10,35.8139,40.3811,11.3045,0.221767
24660000,12,39.0819,44.4857,13.6563,0.212167
24690000,13,48.1761,60.2301,10.9518,0.210267
24720000,15,49.4544,41.7335,8.96546,0.211767
24750000,36,133.385,97.8549,30.8064,0.203333
24780000,22,64.81,35.5351,22.2604,0.197833
24810000,23,76.1302,24.3309,27.7373,0.2167
24840000,40,140.9,53.6912,42.8644,0.214367
24870000,17,64.1878,60.4518,26.077,0.211667
24900000,20,54.9932,31.5257,18.6869,0.2065
24930000,19,67.0536,43.0793,27.6213,0.213867
24960000,17,60.9457,42.7539,13.9395,0.209867
24990000,26,97.9982,30.306,25.7718,0.212033
25020000,11,33.4421,57.1376,7.50879,0.2073
25050000,14,41.8245,84.0061,12.7545,0.204467
25080000,19,67.668,55.0797,12.861,0.203433
25110000,19,72.1844,74.2996,23.6788,0.207267
25140000,12,32.3702,15.7088,8.67073,0.216
25170000,20,68.5477,35.5883,17.0556,0.2085
25200000,26,94.7657,67.0422,25.1584,0.207567
25230000,35,119.084,77.3835,39.8702,0.200833
25260000,34,120.45,63.5215,36.8982,0.215667
25290000,11,27.7721,12.4877,8.70877,0.211967
25320000,13,44.9143,32.3905,9.17689,0.220767
25350000,18,68.7935,41.0609,18.9871,0.2184
25380000,38,143.26,4.13255,24.42,0.2133
25410000,15,43.1123,49.6333,19.952,0.226933
25440000,14,53.7536,66.405,11.8699,0.197067
25470000,42,159.406,22.3333,31.6511,0.210333
25500000,22,84.8232,68.4055,19.0432,0.218967
25530000,27,86.8885,63.2427,28.1383,0.206467
25560000,16,61.1735,27.4914,15.0846,0.210933
25590000,21,77.5711,20.9835,18.47,0.2136
25620000,28,101.774,99.843,35.886,0.210533
25650000,21,71.8951,61.336,21.9058,0.199567
25680000,9,23.0935,54.0079,12.2574,0.2038
25710000,25,91.377,54.5215,19.428,0.208767
25740000,23,85.6091,54.9848,18.0709,0.1998
25770000,19,64.7352,46.037,21.3425,0.205867
25800000,28,91.3045,61.6572,25.7746,0.2221
25830000,35,132.409,41.9472,26.6125,0.214
25860000,24,85.2744,19.975,24.1189,0.2209
25890000,21,71.6189,54.205,19.9543,0.218267
25920000,14,58.2096,52.7347,18.671,0.221833
25950000,21,75.7832,72.4065,26.244,0.2169
25980000,24,91.0415,61.6484,27.9675,0.213667
26010000,27,100.955,70.2178,18.9344,0.202767
26040000,17,65.9771,84.1418,17.2813,0.2057
26070000,28,101.533,73.7101,17.1754,0.2102
26100000,22,89.7489,59.5457,19.7922,0.205533
26130000,19,72.492,67.0877,13.0414,0.2117
26160000,35,129.995,46.7304,31.6383,0.211667
26190000,20,72.076,47.0488,19.9065,0.211833
26220000,43,151.054,113.714,29.3337,0.2053
26250000,47,164.212,85.3614,41.4127,0.1992
26280000,41,139.786,92.5662,37.8222,0.2077
26310000,39,131.806,76.8388,30.7775,0.208867
26340000,39,146.453,88.3512,42.1377,0.211833
26370000,47,165.086,119.254,48.8392,0.2048
26400000,39,149.89,69.6235,38.5509,0.215833
26430000,38,143.568,88.0026,32.9244,0.2082
26460000,34,118.034,64.3384,28.0479,0.2078
26490000,40,145.284,58.1786,34.1151,0.204833
26520000,31,117.788,56.7132,27.3603,0.227467
26550000,37,138.302,114.87,33.0083,0.213667
26580000,39,131.881,52.7361,42.3556,0.2105
26610000,37,122.74,70.3339,35.2717,0.2111
26640000,42,140.402,82.4498,44.7833,0.203067
26670000,40,145.506,82.3691,39.0235,0.204333
26700000,38,143.933,110.145,35.5367,0.205233
26730000,57,196.794,65.5175,47.1074,0.213
26760000,49,179.535,94.9366,58.8804,0.214633
26790000,39,132.808,79.4932,41.3104,0.209233
26820000,41,142.552,34.1246,41.8107,0.205167
26850000,30,107.933,74.1596,17.144,0.212567
26880000,23,85.2943,33.0624,16.7366,0.2151
26910000,28,108.527,67.6788,28.0146,0.214233
26940000,25,78.8423,75.6157,40.1468,0.211533
26970000,22,78.3292,89.2902,19.6437,0.204567
27000000,29,112.176,70.6381,22.2293,0.203467
27030000,27,101.746,35.4641,34.3514,0.211467
27060000,38,134.108,74.7495,38.8989,0.2134
27090000,38,131.005,70.2338,50.4549,0.216767
27120000,41,149.668,88.0945,52.2154,0.2063
27150000,53,197.799,91.5144,47.8687,0.2084
27180000,51,177.762,80.9343,50.355,0.205933
27210000,72,283.126,96.0397,78.2597,0.211333
27240000,28,106.112,71.7138,28.4045,0.206333
27270000,22,75.8116,51.0256,23.3805,0.2058
27300000,24,94.1534,48.0852,25.429,0.208033
27330000,13,44.7225,20.7945,21.8479,0.210733
27360000,24,86.4141,27.0571,14.2305,0.2059
27390000,10,37.4149,47.771,9.66917,0.211633
27420000,25,91.6553,58.2265,24.5587,0.216033
27450000,28,99.2574,32.5209,30.7358,0.208333
27480000,18,70.4476,46.1368,20.4286,0.212233
27510000,20,69.3551,85.7323,26.6725,0.207367
27540000,20,78.684,40.9832,21.5224,0.217933
27570000,22,74.6411,27.7625,18.0649,0.281682
27600000,34,133.488,49.2127,35.2432,0.2165
27630000,30,111.816,45.6332,32.4344,0.215333
27660000,32,108.503,39.6449,31.0181,0.2261
27690000,18,64.1504,35.3465,13.5329,0.210567
27720000,9,31.8551,30.0089,5.61525,0.209433
27750000,13,47.7535,62.1073,12.5704,0.214833
27780000,16,59.3743,38.8945,12.0303,0.212167
27810000,18,55.2192,72.8361,22.4238,0.210633
27840000,26,97.4219,78.3667,24.4876,0.201667
27870000,18,60.0903,55.3671,21.9188,0.203933
27900000,38,131.652,55.8328,39.6445,0.2069
27930000,16,50.8381,58.8728,14.0072,0.2063
27960000,22,69.72,35.5258,21.8091,0.2168
27990000,27,96.2248,45.4497,33.1642,0.213133
28020000,15,52.0101,-1.75879,10.7399,0.215967
28050000,17,54.2866,43.2326,17.0968,0.217567
28080000,22,73.0014,49.5478,20.6454,0.2158
28110000,21,79.1072,38.3747,26.2356,0.211333
28140000,20,67.8908,67.2397,27.2764,0.207267
28170000,38,143.949,68.747,37.3543,0.208533
28200000,40,145.076,101.598,32.5185,0.209833
28230000,41,141.642,43.3284,39.284,0.212967
28260000,31,112.908,63.6849,26.0175,0.2127
28290000,26,95.0471,39.6552,23.4891,0.213867
28320000,37,124.7,44.7943,31.2591,0.213533
28350000,25,97.3835,42.67,24.6441,0.2054
28380000,12,39.8559,69.7945,11.2687,0.2106
28410000,17,59.5433,26.4437,21.6467,0.2138
28440000,19,63.9484,19.3464,20.4587,0.210333
28470000,17,61.378,24.0677,15.9422,0.210833
28500000,22,70.922,52.1856,23.4527,0.211967
28530000,30,113.036,74.2234,34.0471,0.199167
28560000,23,78.4191,69.2306,23.3275,0.207467
28590000,11,39.2886,2.10236,11.6165,0.2092
28620000,32,112.608,61.8692,34.5949,0.300044
28650000,17,63.8757,41.351,22.5525,0.214567
28680000,24,91.389,54.8909,22.5166,0.209967
28710000,18,58.8632,20.0564,10.1551,0.206267
28740000,19,65.8521,21.7308,26.2196,0.2201
28770000,23,83.1225,42.9004,22.9131,0.2173
28800000,24,89.4681,36.7883,23.4294,0.216333
28830000,25,84.8522,91.274,19.6005,0.2054
28860000,30,111.013,57.6866,24.8427,0.206867
28890000,21,78.309,19.7909,14.8519,0.216233
28920000,24,89.7845,52.4379,24.0675,0.212167
28950000,21,79.8409,74.5462,16.5245,0.217633
28980000,20,74.7387,73.4022,25.3378,0.206367
29010000,26,95.579,67.625,23.5527,0.2062
29040000,33,122.128,44.0503,28.9684,0.205933
29070000,31,108.08,42.9383,28.7959,0.206833
29100000,13,41.6056,32.2751,15.853,0.216967
29130000,20,71.2967,43.5977,25.8342,0.209467
29160000,19,67.147,34.8465,21.3841,0.2077
29190000,22,72.237,39.4093,16.099,0.209467
29220000,24,87.888,48.4898,20.8583,0.205767
29250000,20,68.8055,40.0548,32.643,0.2121
29280000,9,31.794,37.6182,7.15804,0.271467
29310000,23,87.5624,65.8416,22.4358,0.201567
29340000,9,31.2837,26.4751,9.65977,0.2112
29370000,11,35.712,57.1281,9.71773,0.213033
29400000,20,68.3192,23.1413,26.6838,0.206933
29430000,13,42.0778,51.0211,11.7389,0.218467
29460000,26,101.081,38.2411,23.0123,0.211367
29490000,14,46.3398,36.661,15.0413,0.2093
29520000,18,57.2855,65.2336,13.1748,0.201267
29550000,26,91.3495,67.0373,19.9645,0.2058
29580000,26,90.6822,34.2781,21.0636,0.217
29610000,48,171.674,50.3826,52.2439,0.2119
29640000,32,99.2263,42.846,36.5996,0.215133
29670000,28,99.0925,49.1647,27.0387,0.2065
29700000,21,79.879,29.0735,19.5803,0.203433
29730000,22,71.103,75.824,31.6491,0.2119
29760000,16,52.0232,61.693,17.3865,0.2021
29790000,25,90.4961,57.4161,29.9092,0.2031
29820000,18,66.656,50.1279,17.8262,0.203533
29850000,27,98.5489,37.7463,20.0297,0.2163
29880000,15,54.28,50.2309,16.7806,0.209033
29910000,43,169.695,28.8488,45.3529,0.211367
29940000,62,225.662,50.1195,68.3258,0.218933
29970000,67,225.007,37.7635,69.8761,0.227967
30000000,52,180.544,79.6386,47.7284,0.221533
30030000,57,201.868,62.3323,50.9662,0.2132
30060000,45,180.424,30.5533,41.7984,0.215367
30090000,47,167.319,38.0592,51.6646,0.207867
30120000,30,87.1143,67.425,25.9108,0.213033
30150000,31,112.237,74.2455,40.1407,0.2051
30180000,32,120.927,96.661,32.6238,0.208233
30210000,20,72.6082,41.6183,24.2088,0.2095
30240000,22,79.3836,82.395,19.0102,0.212967
30270000,47,169.168,34.7486,47.7742,0.225
30300000,25,95.688,51.507,31.8928,0.216533
30330000,17,54.6344,64.6273,21.7917,0.215967
30360000,17,61.5258,18.6534,21.9594,0.2197
30390000,23,84.3853,67.6055,25.5654,0.211267
30420000,40,141.178,38.0636,47.4418,0.2158
30450000,27,103.411,52.8518,29.5131,0.2151
30480000,24,84.7874,87.0011,26.473,0.220233
30510000,25,93.4732,69.0813,25.9269,0.202833
30540000,14,55.5787,43.7976,16.7608,0.216867
30570000,18,65.2626,1.25693,10.5171,0.211867
30600000,22,78.3309,33.7815,20.3762,0.209267
30630000,30,110.084,74.325,38.2624,0.213733
30660000,24,87.1986,43.6353,23.5132,0.219
30690000,24,82.1271,69.3414,23.2944,0.208967
30720000,17,66.0423,30.3197,17.1341,0.208433
30750000,22,81.5123,11.4521,17.0624,0.2169
30780000,19,63.2742,45.3861,24.6864,0.224767
30810000,11,34.4288,42.8881,17.0549,0.211033
30840000,19,67.8266,75.6804,13.751,0.203667
30870000,45,157.146,103.365,44.0671,0.2006
30900000,41,138.599,54.1047,51.3173,0.2059
30930000,17,54.6407,48.1365,20.8358,0.214967
30960000,18,66.956,73.5603,11.0087,0.2053
30990000,18,51.6784,33.0048,17.6515,0.204267
31020000,29,108.362,79.3708,19.6344,0.2076
31050000,30,105.802,27.2187,33.073,0.213433
31080000,19,62.7741,46.2894,14.206,0.215533
31110000,28,93.945,52.1599,28.935,0.211433
31140000,32,116.278,77.034,33.7062,0.2048
31170000,54,185.293,59.5689,39.4708,0.202367
31200000,47,168.982,92.776,42.1338,0.202933
31230000,69,240.642,92.4108,71.4663,0.2083
31260000,55,184.983,94.8608,47.5739,0.205933
31290000,46,168.843,106.69,41.8022,0.201667
31320000,38,132.77,51.1968,41.9755,0.2021
31350000,35,121.437,69.1535,37.8924,0.208133
31380000,52,180.433,97.0428,43.382,0.206267
31410000,67,238.805,87.6419,64.0629,0.2138
31440000,71,238.33,135.017,68.1546,0.215633
31470000,86,295.576,107.6,78.7218,0.203433
31500000,73,274.415,95.9804,72.7283,0.210367
31530000,56,203.129,50.5868,56.6394,0.219933
31560000,43,149.143,62.698,42.3035,0.2145
31590000,37,140.174,69.8687,38.7219,0.222767
31620000,27,107.508,73.3928,29.873,0.2163
31650000,43,156.212,33.5254,41.9796,0.2206
31680000,25,88.8967,76.4622,30.9595,0.2063
31710000,38,131.807,81.4333,47.2064,0.206833
31740000,21,78.5223,59.9369,20.6705,0.205667
31770000,36,124.358,65.2571,39.9391,0.206233
31800000,40,149.758,82.3733,54.964,0.2073
31830000,33,118.544,27.3769,39.4553,0.214667
31860000,32,115.861,68.8756,31.9671,0.216733
31890000,37,135.23,27.9142,35.0207,0.2077
31920000,26,95.0297,60.194,25.4821,0.224567
31950000,20,71.5387,33.9006,22.2384,0.2093
31980000,33,117.834,36.2506,29.6236,0.217
32010000,33,120.16,68.5792,39.9469,0.208467
32040000,20,76.4538,53.9294,20.5843,0.206333
32070000,18,66.4829,67.1258,20.7491,0.2083
32100000,14,41.267,39.545,6.96582,0.2046
32130000,26,93.3995,49.8417,25.4672,0.211967
32160000,17,64.0417,26.983,22.275,0.210033
32190000,18,61.9635,73.2051,14.8547,0.214033
32220000,28,100.267,33.3668,27.4782,0.240656
32250000,35,121.948,32.7076,39.1713,0.209867
32280000,27,97.3509,28.8296,22.3792,0.209167
32310000,15,48.62,73.6253,15.6503,0.199067
32340000,16,57.5728,48.0722,13.69,0.208133
32370000,18,60.6448,38.715,19.527,0.212567
32400000,30,114.279,16.5016,34.8253,0.213133
32430000,12,47.0631,38.0417,12.8782,0.215333
32460000,20,73.3288,64.3047,27.7285,0.2209
32490000,32,111.927,33.201,26.97,0.208867
32520000,32,116.09,34.8121,29.0955,0.2236
32550000,41,143.149,73.4428,36.9898,0.2152
32580000,25,90.1424,49.7411,28.9563,0.214067
32610000,43,150.946,-14.5172,42.4789,0.226167
32640000,11,40.8864,26.6486,15.0018,0.2246
32670000,18,65.169,25.4544,12.9907,0.2199
32700000,19,74.2738,34.6046,20.5963,0.2109
32730000,19,56.8703,13.0921,21.741,0.219967
32760000,24,101.704,62.4882,27.4908,0.2127
32790000,25,97.4257,53.0053,18.3803,0.208733
32820000,19,66.9816,21.6057,22.0409,0.210767
32850000,32,108.273,37.8774,30.9436,0.223733
